PASILLO,UBICACION,CODIGO,DESCRIPCION,CANTIDAD,FECHA,Index
D,"D4,10",,"",,,8100
D,"D4,10",,"",,,8101
D,"D4,10",,"",,,8102
D,"D4,11",4400601,CAJA  MANÍ COLOR  X 120 G BAR. COD 16206,"2000,0",19/08/2024,8103
D,"D4,11",,"",,,8104
D,"D4,11",,"",,,8105
D,"D4,11",,"",,,8106
D,"D4,11",,"",,,8107
D,"D4,11",,"",,,8108
D,"D4,11",,"",,,8109
D,"D4,11",,"",,,8110
D,"D4,11",,"",,,8111
D,"D4,11",,"",,,8112
D,"D4,11",,"",,,8113
D,"D4,11",,"",,,8114
D,"D4,11",,"",,,8115
D,"D4,11",,"",,,8116
D,"D4,11",,"",,,8117
D,"D4,11",,"",,,8118
D,"D4,11",,"",,,8119
D,"D4,11",,"",,,8120
D,"D4,12",4102315,CAJA TURRON MANI 28X80 COD401 6001802982,"2000,0",19/07/2024,8121
D,"D4,12",,"",,,8122
D,"D4,12",,"",,,8123
D,"D4,12",,"",,,8124
D,"D4,12",,"",,,8125
D,"D4,12",,"",,,8126
D,"D4,12",,"",,,8127
D,"D4,12",,"",,,8128
D,"D4,12",,"",,,8129
D,"D4,12",,"",,,8130
D,"D4,12",,"",,,8131
D,"D4,12",,"",,,8132
D,"D4,12",,"",,,8133
D,"D4,12",,"",,,8134
D,"D4,12",,"",,,8135
D,"D4,12",,"",,,8136
D,"D4,12",,"",,,8137
D,"D4,12",,"",,,8138
D,"D4,13",4400601/02,CAJA  GRAGEAS  BARILOCHE-2024,"2000,0",15/07/2024,8139
D,"D4,13",,"",,,8140
D,"D4,13",,"",,,8141
D,"D4,13",,"",,,8142
D,"D4,13",,"",,,8143
D,"D4,13",,"",,,8144
D,"D4,13",,"",,,8145
D,"D4,13",,"",,,8146
D,"D4,13",,"",,,8147
D,"D4,13",,"",,,8148
D,"D4,13",,"",,,8149
D,"D4,13",,"",,,8150
D,"D4,13",,"",,,8151
D,"D4,13",,"",,,8152
D,"D4,13",,"",,,8153
D,"D4,13",,"",,,8154
D,"D4,13",,"",,,8155
D,"D4,13",,"",,,8156
D,"D4,14",4400650,CAJA BOMBON-RAMA BARILOC 24 X150 G IN 16215,"550,0",,8157
D,"D4,14",,"",,,8158
D,"D4,14",,"",,,8159
D,"D4,14",,"",,,8160
D,"D4,14",,"",,,8161
D,"D4,14",,"",,,8162
D,"D4,14",,"",,,8163
D,"D4,14",,"",,,8164
D,"D4,14",,"",,,8165
D,"D4,14",,"",,,8166
D,"D4,14",,"",,,8167
D,"D4,14",,"",,,8168
D,"D4,14",,"",,,8169
D,"D4,14",,"",,,8170
D,"D4,14",,"",,,8171
D,"D4,14",,"",,,8172
D,"D4,14",,"",,,8173
D,"D4,14",,"",,,8174
D,"D4,15",4400602,CAJA TURRON CROC MANI 100G BARIL COD16208,"1200,0",06/08/2024,8175
D,"D4,15",,"",,,8176
D,"D4,15",,"",,,8177
D,"D4,15",,"",,,8178
D,"D4,15",,"",,,8179
D,"D4,15",,"",,,8180
D,"D4,15",,"",,,8181
D,"D4,15",,"",,,8182
D,"D4,15",,"",,,8183
D,"D4,15",,"",,,8184
D,"D4,15",,"",,,8185
D,"D4,15",,"",,,8186
D,"D4,15",,"",,,8187
D,"D4,15",,"",,,8188
D,"D4,15",,"",,,8189
D,"D4,15",,"",,,8190
D,"D4,15",,"",,,8191
D,"D4,15",,"",,,8192
D,"D4,16",4102048,CAJA TABLETA LECHE Y MANI BALLCHOC 50G,"2500,0",16/07/2024,8193
D,"D4,16",,"",,,8194
D,"D4,16",,"",,,8195
D,"D4,16",,"",,,8196
D,"D4,16",,"",,,8197
D,"D4,16",,"",,,8198
D,"D4,16",,"",,,8199
D,"D4,16",,"",,,8200
D,"D4,16",,"",,,8201
D,"D4,16",,"",,,8202
D,"D4,16",,"",,,8203
D,"D4,16",,"",,,8204
D,"D4,16",,"",,,8205
D,"D4,16",,"",,,8206
D,"D4,16",,"",,,8207
D,"D4,16",,"",,,8208
D,"D4,16",,"",,,8209
D,"D4,16",,"",,,8210
D,"D4,17",4102318,CAJA GARR CONF COD2600-2650 6001802989,"1600,0",21/08/2024,8211
D,"D4,17",,"",,,8212
D,"D4,17",,"",,,8213
D,"D4,17",,"",,,8214
D,"D4,17",,"",,,8215
D,"D4,17",,"",,,8216
D,"D4,17",,"",,,8217
D,"D4,17",,"",,,8218
D,"D4,17",,"",,,8219
D,"D4,17",,"",,,8220
D,"D4,17",,"",,,8221
D,"D4,17",,"",,,8222
D,"D4,17",,"",,,8223
D,"D4,17",,"",,,8224
D,"D4,17",,"",,,8225
D,"D4,17",,"",,,8226
D,"D4,17",,"",,,8227
D,"D4,17",,"",,,8228
D,"D4,18",,"",,,8229
D,"D4,18",,"",,,8230
D,"D4,18",,"",,,8231
D,"D4,18",,"",,,8232
D,"D4,18",,"",,,8233
D,"D4,18",,"",,,8234
D,"D4,18",,"",,,8235
D,"D4,18",,"",,,8236
D,"D4,18",,"",,,8237
D,"D4,18",,"",,,8238
D,"D4,18",,"",,,8239
D,"D4,18",,"",,,8240
D,"D4,18",,"",,,8241
D,"D4,18",,"",,,8242
D,"D4,18",,"",,,8243
D,"D4,18",,"",,,8244
D,"D4,18",,"",,,8245
D,"D4,18",,"",,,8246
D,"D4,19",4102308,CAJA CONFITES FIESTA 24X100 6001801042,"1925,0",14/06/2024,8247
D,"D4,19",,"",,,8248
D,"D4,19",,"",,,8249
D,"D4,19",,"",,,8250
D,"D4,19",,"",,,8251
D,"D4,19",,"",,,8252
D,"D4,19",,"",,,8253
D,"D4,19",,"",,,8254
D,"D4,19",,"",,,8255
D,"D4,19",,"",,,8256
D,"D4,19",,"",,,8257
D,"D4,19",,"",,,8258
D,"D4,19",,"",,,8259
D,"D4,19",,"",,,8260
D,"D4,19",,"",,,8261
D,"D4,19",,"",,,8262
D,"D4,19",,"",,,8263
D,"D4,19",,"",,,8264
D,"D4,20",4400602,CAJA TURRON CROC MANI 100G BARIL COD16208,"1500,0",09/08/2024,8265
D,"D4,20",,"",,,8266
D,"D4,20",,"",,,8267
D,"D4,20",,"",,,8268
D,"D4,20",,"",,,8269
D,"D4,20",,"",,,8270
D,"D4,20",,"",,,8271
D,"D4,20",,"",,,8272
D,"D4,20",,"",,,8273
D,"D4,20",,"",,,8274
D,"D4,20",,"",,,8275
D,"D4,20",,"",,,8276
D,"D4,20",,"",,,8277
D,"D4,20",,"",,,8278
D,"D4,20",,"",,,8279
D,"D4,20",,"",,,8280
D,"D4,20",,"",,,8281
D,"D4,20",,"",,,8282
D,"D4,21",4102308,CAJA CONFITES FIESTA 24X100 6001801042,"2000,0",14/06/2024,8283
D,"D4,21",,"",,,8284
D,"D4,21",,"",,,8285
D,"D4,21",,"",,,8286
D,"D4,21",,"",,,8287
D,"D4,21",,"",,,8288
D,"D4,21",,"",,,8289
D,"D4,21",,"",,,8290
D,"D4,21",,"",,,8291
D,"D4,21",,"",,,8292
D,"D4,21",,"",,,8293
D,"D4,21",,"",,,8294
D,"D4,21",,"",,,8295
D,"D4,21",,"",,,8296
D,"D4,21",,"",,,8297
D,"D4,21",,"",,,8298
D,"D4,21",,"",,,8299
D,"D4,21",,"",,,8300
D,"D4,22",4102315,CAJA TURRON MANI 28X80 COD401 6001802982,"2000,0",09/08/2024,8301
D,"D4,22",,"",,,8302
D,"D4,22",,"",,,8303
D,"D4,22",,"",,,8304
D,"D4,22",,"",,,8305
D,"D4,22",,"",,,8306
D,"D4,22",,"",,,8307
D,"D4,22",,"",,,8308
D,"D4,22",,"",,,8309
D,"D4,22",,"",,,8310
D,"D4,22",,"",,,8311
D,"D4,22",,"",,,8312
D,"D4,22",,"",,,8313
D,"D4,22",,"",,,8314
D,"D4,22",,"",,,8315
D,"D4,22",,"",,,8316
D,"D4,22",,"",,,8317
D,"D4,22",,"",,,8318
D,"D4,23",4400601/02,CAJA  GRAGEAS  BARILOCHE-2024,"2000,0",04/09/2024,8319
D,"D4,23",,"",,,8320
D,"D4,23",,"",,,8321
D,"D4,23",,"",,,8322
D,"D4,23",,"",,,8323
D,"D4,23",,"",,,8324
D,"D4,23",,"",,,8325
D,"D4,23",,"",,,8326
D,"D4,23",,"",,,8327
D,"D4,23",,"",,,8328
D,"D4,23",,"",,,8329
D,"D4,23",,"",,,8330
D,"D4,23",,"",,,8331
D,"D4,23",,"",,,8332
D,"D4,23",,"",,,8333
D,"D4,23",,"",,,8334
D,"D4,23",,"",,,8335
D,"D4,23",,"",,,8336
D,"D4,24",4102318,CAJA GARR CONF COD2600-2650 6001802989,"1600,0",21/08/2024,8337
D,"D4,24",,"",,,8338
D,"D4,24",,"",,,8339
D,"D4,24",,"",,,8340
D,"D4,24",,"",,,8341
D,"D4,24",,"",,,8342
D,"D4,24",,"",,,8343
D,"D4,24",,"",,,8344
D,"D4,24",,"",,,8345
D,"D4,24",,"",,,8346
D,"D4,24",,"",,,8347
D,"D4,24",,"",,,8348
D,"D4,24",,"",,,8349
D,"D4,24",,"",,,8350
D,"D4,24",,"",,,8351
D,"D4,24",,"",,,8352
D,"D4,24",,"",,,8353
D,"D4,24",,"",,,8354
D,"D4,25",,"",,,8355
D,"D4,25",,"",,,8356
D,"D4,25",,"",,,8357
D,"D4,25",,"",,,8358
D,"D4,25",,"",,,8359
D,"D4,25",,"",,,8360
D,"D4,25",,"",,,8361
D,"D4,25",,"",,,8362
D,"D4,25",,"",,,8363
D,"D4,25",,"",,,8364
D,"D4,25",,"",,,8365
D,"D4,25",,"",,,8366
D,"D4,25",,"",,,8367
D,"D4,25",,"",,,8368
D,"D4,25",,"",,,8369
D,"D4,25",,"",,,8370
D,"D4,25",,"",,,8371
D,"D4,25",,"",,,8372
D,"D4,26",4102308,CAJA CONFITES FIESTA 24X100 6001801042,"2000,0",15/07/2024,8373
D,"D4,26",,"",,,8374
D,"D4,26",,"",,,8375
D,"D4,26",,"",,,8376
D,"D4,26",,"",,,8377
D,"D4,26",,"",,,8378
D,"D4,26",,"",,,8379
D,"D4,26",,"",,,8380
D,"D4,26",,"",,,8381
D,"D4,26",,"",,,8382
D,"D4,26",,"",,,8383
D,"D4,26",,"",,,8384
D,"D4,26",,"",,,8385
D,"D4,26",,"",,,8386
D,"D4,26",,"",,,8387
D,"D4,26",,"",,,8388
D,"D4,26",,"",,,8389
D,"D4,26",,"",,,8390
D,"D4,27",4400602,CAJA TURRON CROC MANI 100G BARIL COD16208,"1600,0",01/07/2024,8391
D,"D4,27",,"",,,8392
D,"D4,27",,"",,,8393
D,"D4,27",,"",,,8394
D,"D4,27",,"",,,8395
D,"D4,27",,"",,,8396
D,"D4,27",,"",,,8397
D,"D4,27",,"",,,8398
D,"D4,27",,"",,,8399
D,"D4,27",,"",,,8400
D,"D4,27",,"",,,8401
D,"D4,27",,"",,,8402
D,"D4,27",,"",,,8403
D,"D4,27",,"",,,8404
D,"D4,27",,"",,,8405
D,"D4,27",,"",,,8406
D,"D4,27",,"",,,8407
D,"D4,27",,"",,,8408
D,"D4,28",4102308,CAJA CONFITES FIESTA 24X100 6001801042,"1800,0",26/08/2024,8409
D,"D4,28",,"",,,8410
D,"D4,28",,"",,,8411
D,"D4,28",,"",,,8412
D,"D4,28",,"",,,8413
D,"D4,28",,"",,,8414
D,"D4,28",,"",,,8415
D,"D4,28",,"",,,8416
D,"D4,28",,"",,,8417
D,"D4,28",,"",,,8418
D,"D4,28",,"",,,8419
D,"D4,28",,"",,,8420
D,"D4,28",,"",,,8421
D,"D4,28",,"",,,8422
D,"D4,28",,"",,,8423
D,"D4,28",,"",,,8424
D,"D4,28",,"",,,8425
D,"D4,28",,"",,,8426
D,"D4,29",4102313,CAJA TURRON COD. 402/410 - 6001802983,"1625,0",,8427
D,"D4,29",,"",,,8428
D,"D4,29",,"",,,8429
D,"D4,29",,"",,,8430
D,"D4,29",,"",,,8431
D,"D4,29",,"",,,8432
D,"D4,29",,"",,,8433
D,"D4,29",,"",,,8434
D,"D4,29",,"",,,8435
D,"D4,29",,"",,,8436
D,"D4,29",,"",,,8437
D,"D4,29",,"",,,8438
D,"D4,29",,"",,,8439
D,"D4,29",,"",,,8440
D,"D4,29",,"",,,8441
D,"D4,29",,"",,,8442
D,"D4,29",,"",,,8443
D,"D4,29",,"",,,8444
D,"D4,30",4400625,CAJA TURRÓN OBL.AGRUP BCHE.30X6UN IN 16126,"1014,0",,8445
D,"D4,30",,"",,,8446
D,"D4,30",,"",,,8447
D,"D4,30",,"",,,8448
D,"D4,30",,"",,,8449
D,"D4,30",,"",,,8450
D,"D4,30",,"",,,8451
D,"D4,30",,"",,,8452
D,"D4,30",,"",,,8453
D,"D4,30",,"",,,8454
D,"D4,30",,"",,,8455
D,"D4,30",,"",,,8456
D,"D4,30",,"",,,8457
D,"D4,30",,"",,,8458
D,"D4,30",,"",,,8459
D,"D4,30",,"",,,8460
D,"D4,30",,"",,,8461
D,"D4,30",,"",,,8462
D,"D4,31",,"",,,8463
D,"D4,31",,"",,,8464
D,"D4,31",,"",,,8465
D,"D4,31",,"",,,8466
D,"D4,31",,"",,,8467
D,"D4,31",,"",,,8468
D,"D4,31",,"",,,8469
D,"D4,31",,"",,,8470
D,"D4,31",,"",,,8471
D,"D4,31",,"",,,8472
D,"D4,31",,"",,,8473
D,"D4,31",,"",,,8474
D,"D4,31",,"",,,8475
D,"D4,31",,"",,,8476
D,"D4,31",,"",,,8477
D,"D4,31",,"",,,8478
D,"D4,31",,"",,,8479
D,"D4,31",,"",,,8480
D,"D4,32",,"",,,8481
D,"D4,32",,"",,,8482
D,"D4,32",,"",,,8483
D,"D4,32",,"",,,8484
D,"D4,32",,"",,,8485
D,"D4,32",,"",,,8486
D,"D4,32",,"",,,8487
D,"D4,32",,"",,,8488
D,"D4,32",,"",,,8489
D,"D4,32",,"",,,8490
D,"D4,32",,"",,,8491
D,"D4,32",,"",,,8492
D,"D4,32",,"",,,8493
D,"D4,32",,"",,,8494
D,"D4,32",,"",,,8495
D,"D4,32",,"",,,8496
D,"D4,32",,"",,,8497
D,"D4,32",,"",,,8498
D,"D4,33",,"",,,8499
D,"D4,33",,"",,,8500
D,"D4,33",,"",,,8501
D,"D4,33",,"",,,8502
D,"D4,33",,"",,,8503
D,"D4,33",,"",,,8504
D,"D4,33",,"",,,8505
D,"D4,33",,"",,,8506
D,"D4,33",,"",,,8507
D,"D4,33",,"",,,8508
D,"D4,33",,"",,,8509
D,"D4,33",,"",,,8510
D,"D4,33",,"",,,8511
D,"D4,33",,"",,,8512
D,"D4,33",,"",,,8513
D,"D4,33",,"",,,8514
D,"D4,33",,"",,,8515
D,"D4,33",,"",,,8516
D,"D4,34",,"",,,8517
D,"D4,34",,"",,,8518
D,"D4,34",,"",,,8519
D,"D4,34",,"",,,8520
D,"D4,34",,"",,,8521
D,"D4,34",,"",,,8522
D,"D4,34",,"",,,8523
D,"D4,34",,"",,,8524
D,"D4,34",,"",,,8525
D,"D4,34",,"",,,8526
D,"D4,34",,"",,,8527
D,"D4,34",,"",,,8528
D,"D4,34",,"",,,8529
D,"D4,34",,"",,,8530
D,"D4,34",,"",,,8531
D,"D4,34",,"",,,8532
D,"D4,34",,"",,,8533
D,"D4,34",,"",,,8534
D,"D4,35",,"",,,8535
D,"D4,35",,"",,,8536
D,"D4,35",,"",,,8537
D,"D4,35",,"",,,8538
D,"D4,35",,"",,,8539
D,"D4,35",,"",,,8540
D,"D4,35",,"",,,8541
D,"D4,35",,"",,,8542
D,"D4,35",,"",,,8543
D,"D4,35",,"",,,8544
D,"D4,35",,"",,,8545
D,"D4,35",,"",,,8546
D,"D4,35",,"",,,8547
D,"D4,35",,"",,,8548
D,"D4,35",,"",,,8549
D,"D4,35",,"",,,8550
D,"D4,35",,"",,,8551
D,"D4,35",,"",,,8552
D,"D4,36",,"",,,8553
D,"D4,36",,"",,,8554
D,"D4,36",,"",,,8555
D,"D4,36",,"",,,8556
D,"D4,36",,"",,,8557
D,"D4,36",,"",,,8558
D,"D4,36",,"",,,8559
D,"D4,36",,"",,,8560
D,"D4,36",,"",,,8561
D,"D4,36",,"",,,8562
D,"D4,36",,"",,,8563
D,"D4,36",,"",,,8564
D,"D4,36",,"",,,8565
D,"D4,36",,"",,,8566
D,"D4,36",,"",,,8567
D,"D4,36",,"",,,8568
D,"D4,36",,"",,,8569
D,"D4,36",,"",,,8570
D,"D4,37",,"",,,8571
D,"D4,37",,"",,,8572
D,"D4,37",,"",,,8573
D,"D4,37",,"",,,8574
D,"D4,37",,"",,,8575
D,"D4,37",,"",,,8576
D,"D4,37",,"",,,8577
D,"D4,37",,"",,,8578
D,"D4,37",,"",,,8579
D,"D4,37",,"",,,8580
D,"D4,37",,"",,,8581
D,"D4,37",,"",,,8582
D,"D4,37",,"",,,8583
D,"D4,37",,"",,,8584
D,"D4,37",,"",,,8585
D,"D4,37",,"",,,8586
D,"D4,37",,"",,,8587
D,"D4,37",,"",,,8588
D,"D4,38",,"",,,8589
D,"D4,38",,"",,,8590
D,"D4,38",,"",,,8591
D,"D4,38",,"",,,8592
D,"D4,38",,"",,,8593
D,"D4,38",,"",,,8594
D,"D4,38",,"",,,8595
D,"D4,38",,"",,,8596
D,"D4,38",,"",,,8597
D,"D4,38",,"",,,8598
D,"D4,38",,"",,,8599
D,"D4,38",,"",,,8600
D,"D4,38",,"",,,8601
D,"D4,38",,"",,,8602
D,"D4,38",,"",,,8603
D,"D4,38",,"",,,8604
D,"D4,38",,"",,,8605
D,"D4,38",,"",,,8606
E,"E1,1",4401625,OPP TURRON MANI C CHOCO X 100 G  BARILO 2023,"96,8",11/07/2024,8607
E,"E1,1",4196877,FLEX HUESITO COLOR 24 X 100 G  PALMESANO 2023,"326,0",11/07/2024,8608
E,"E1,1",4401819,FLEX CEREAL CON CHOCOLATE X 80G-BCHE-2024,"97,4",05/09/2024,8609
E,"E1,1",,"",,,8610
E,"E1,1",,"",,,8611
E,"E1,1",,"",,,8612
E,"E1,1",,"",,,8613
E,"E1,1",,"",,,8614
E,"E1,1",,"",,,8615
E,"E1,1",,"",,,8616
E,"E1,1",,"",,,8617
E,"E1,1",,"",,,8618
E,"E1,1",,"",,,8619
E,"E1,1",,"",,,8620
E,"E1,1",,"",,,8621
E,"E1,1",,"",,,8622
E,"E1,1",,"",,,8623
E,"E1,1",,"",,,8624
E,"E1,2",5210296,BOLSA 60X90 / 80 MIC,"250,0",26/06/2024,8625
E,"E1,2",5210296,BOLSA 60X90 / 80 MIC,"250,0",26/06/2024,8626
E,"E1,2",5210296,BOLSA 60X90 / 80 MIC,"250,0",26/06/2024,8627
E,"E1,2",5210296,BOLSA 60X90 / 80 MIC,"250,0",26/06/2024,8628
E,"E1,2",5210296,BOLSA 60X90 / 80 MIC,"250,0",26/06/2024,8629
E,"E1,2",5210296,BOLSA 60X90 / 80 MIC,"150,0",26/06/2024,8630
E,"E1,2",,"",,,8631
E,"E1,2",,"",,,8632
E,"E1,2",,"",,,8633
E,"E1,2",,"",,,8634
E,"E1,2",,"",,,8635
E,"E1,2",,"",,,8636
E,"E1,2",,"",,,8637
E,"E1,2",,"",,,8638
E,"E1,2",,"",,,8639
E,"E1,2",,"",,,8640
E,"E1,2",,"",,,8641
E,"E1,2",,"",,,8642
E,"E1,2",,"",,,8643
E,"E1,3",4084010,BOLSAS PEBD CRISTAL VIRGEN 65X75/50MIC,"1700,0",27/06/2024,8644
E,"E1,3",3045018,HOSTIA 160MM X 70MM,"11900,0",19/08/2024,8645
E,"E1,3",,"",,,8646
E,"E1,3",,"",,,8647
E,"E1,3",,"",,,8648
E,"E1,3",,"",,,8649
E,"E1,3",,"",,,8650
E,"E1,3",,"",,,8651
E,"E1,3",,"",,,8652
E,"E1,3",,"",,,8653
E,"E1,3",,"",,,8654
E,"E1,3",,"",,,8655
E,"E1,3",,"",,,8656
E,"E1,3",,"",,,8657
E,"E1,3",,"",,,8658
E,"E1,3",,"",,,8659
E,"E1,3",,"",,,8660
E,"E1,3",,"",,,8661
E,"E1,4",4401587,FLEX TABLETA BOMBONET TAZA 100G 2023,"561,5",18/06/2024,8662
E,"E1,4",,"",,,8663
E,"E1,4",,"",,,8664
E,"E1,4",,"",,,8665
E,"E1,4",,"",,,8666
E,"E1,4",,"",,,8667
E,"E1,4",,"",,,8668
E,"E1,4",,"",,,8669
E,"E1,4",,"",,,8670
E,"E1,4",,"",,,8671
E,"E1,4",,"",,,8672
E,"E1,4",,"",,,8673
E,"E1,4",,"",,,8674
E,"E1,4",,"",,,8675
E,"E1,4",,"",,,8676
E,"E1,4",,"",,,8677
E,"E1,4",,"",,,8678
E,"E1,4",,"",,,8679
E,"E1,5",4401628,OPP TURRON MANI Y FRUTA X 100G BARILOCH  2023,"132,8",18/06/2024,8680
E,"E1,5",4198007,FLEX GARRAPIÑADA DE MANI X 80 G ROIG 2023,"71,3",18/06/2024,8681
E,"E1,5",4401623,FLEX LENTEJAS CONFITADAS X 80 G BARILOC  2023,"199,5",15/07/2024,8682
E,"E1,5",4196862,FLEX TURRON MANI 280G PALM 2022 REEMP4196853,"20,4",01/08/2024,8683
E,"E1,5",4196807,FLEX GARRAPIÑADA 150G PALM 2022 REEMP4196803,"6,3",04/09/2024,8684
E,"E1,5",,"",,,8685
E,"E1,5",,"",,,8686
E,"E1,5",,"",,,8687
E,"E1,5",,"",,,8688
E,"E1,5",,"",,,8689
E,"E1,5",,"",,,8690
E,"E1,5",,"",,,8691
E,"E1,5",,"",,,8692
E,"E1,5",,"",,,8693
E,"E1,5",,"",,,8694
E,"E1,5",,"",,,8695
E,"E1,5",,"",,,8696
E,"E1,5",,"",,,8697
E,"E1,6",4198007,FLEX GARRAPIÑADA DE MANI X 80 G ROIG 2023,"568,0",18/06/2024,8698
E,"E1,6",,"",,,8699
E,"E1,6",,"",,,8700
E,"E1,6",,"",,,8701
E,"E1,6",,"",,,8702
E,"E1,6",,"",,,8703
E,"E1,6",,"",,,8704
E,"E1,6",,"",,,8705
E,"E1,6",,"",,,8706
E,"E1,6",,"",,,8707
E,"E1,6",,"",,,8708
E,"E1,6",,"",,,8709
E,"E1,6",,"",,,8710
E,"E1,6",,"",,,8711
E,"E1,6",,"",,,8712
E,"E1,6",,"",,,8713
E,"E1,6",,"",,,8714
E,"E1,6",,"",,,8715
E,"E1,7",4111005,CINTA ADHESIVA TRANSPARENTE 48MM X 100MT,"1440,0",19/08/2024,8716
E,"E1,7",,"",,,8717
E,"E1,7",,"",,,8718
E,"E1,7",,"",,,8719
E,"E1,7",,"",,,8720
E,"E1,7",,"",,,8721
E,"E1,7",,"",,,8722
E,"E1,7",,"",,,8723
E,"E1,7",,"",,,8724
E,"E1,7",,"",,,8725
E,"E1,7",,"",,,8726
E,"E1,7",,"",,,8727
E,"E1,7",,"",,,8728
E,"E1,7",,"",,,8729
E,"E1,7",,"",,,8730
E,"E1,7",,"",,,8731
E,"E1,7",,"",,,8732
E,"E1,7",,"",,,8733
E,"E1,8",4401797,OPP TABLETA CHOCOLATE BLANCO 70G-BCHE-2023,"98,9",13/06/2024,8734
E,"E1,8",4401796,OPP TABLETA CHOCOLATE LECHE 70G - BARILOCHE-2023,"93,2",13/06/2024,8735
E,"E1,8",4401626,OPP TURRON MANI X 135 G  BARILO 2023,"58,0",13/06/2024,8736
E,"E1,8",4401621,FLEX MANI COLOR X 80 G BARILOCHE  2023,"170,4",13/06/2024,8737
E,"E1,8",,"",,,8738
E,"E1,8",,"",,,8739
E,"E1,8",,"",,,8740
E,"E1,8",,"",,,8741
E,"E1,8",,"",,,8742
E,"E1,8",,"",,,8743
E,"E1,8",,"",,,8744
E,"E1,8",,"",,,8745
E,"E1,8",,"",,,8746
E,"E1,8",,"",,,8747
E,"E1,8",,"",,,8748
E,"E1,8",,"",,,8749
E,"E1,8",,"",,,8750
E,"E1,8",,"",,,8751
E,"E1,9",4401629,OPP TURRON CROCA MANI X 100G BARILOCH  2023,"62,0",12/06/2024,8752
E,"E1,9",4196875,FLEX GARRAPIÑADA DE MANI  100  PALMESANO 2023,"59,7",12/06/2024,8753
E,"E1,9",4401622,FLEX PASAS LECHE X 80 G BARILOCHE  2023,"56,0",15/07/2024,8754
E,"E1,9",4196539,FLEX NVA TABLETA LECHE MANÍ 70G BALLCHOC-NUEVO,"9,2",06/09/2024,8755
E,"E1,9",4199030,OPP TABLETA BALL-CHOC X 30G - 2023,"30,6",06/09/2024,8756
E,"E1,9",4401818,FLEX GARRAPIÑADA DE ALMENDRA X 80G-BCHE-2024,"155,5",05/09/2024,8757
E,"E1,9",,"",,,8758
E,"E1,9",,"",,,8759
E,"E1,9",,"",,,8760
E,"E1,9",,"",,,8761
E,"E1,9",,"",,,8762
E,"E1,9",,"",,,8763
E,"E1,9",,"",,,8764
E,"E1,9",,"",,,8765
E,"E1,9",,"",,,8766
E,"E1,9",,"",,,8767
E,"E1,9",,"",,,8768
E,"E1,9",,"",,,8769
E,"E1,10",4401782,POLYTWIST BOMBONETT DDL - BCHE 2023,"92,1",30/05/2024,8770
E,"E1,10",4401781,POLYTWIST BOMBONETT TRADICIONAL - BCHE 2023,"74,6",30/05/2024,8771
E,"E1,10",4196861/01,FLEX TURRON MANI 150G PALMESANO 2024,"88,5",12/07/2024,8772
E,"E1,10",4198127,FLEX MANI COLOR X 60 G LATIN 2023,"2,9",19/07/2024,8773
E,"E1,10",4194002,FLEX-LISO TRANSPARENTE  X 180MM ANCHO P/,"111,1",21/08/2024,8774
E,"E1,10",4196861,FLEX TURRON MANI 150G PALM 2022 REEMP4196852,"157,0",20/08/2024,8775
E,"E1,10",,"",,,8776
E,"E1,10",,"",,,8777
E,"E1,10",,"",,,8778
E,"E1,10",,"",,,8779
E,"E1,10",,"",,,8780
E,"E1,10",,"",,,8781
E,"E1,10",,"",,,8782
E,"E1,10",,"",,,8783
E,"E1,10",,"",,,8784
E,"E1,10",,"",,,8785
E,"E1,10",,"",,,8786
E,"E1,10",,"",,,8787
E,"E1,11",4196860,FLEX TURRON MANI 80G PALMES 2022 REEMP4196851,"686,4",04/09/2024,8788
E,"E1,11",,"",,,8789
E,"E1,11",,"",,,8790
E,"E1,11",,"",,,8791
E,"E1,11",,"",,,8792
E,"E1,11",,"",,,8793
E,"E1,11",,"",,,8794
E,"E1,11",,"",,,8795
E,"E1,11",,"",,,8796
E,"E1,11",,"",,,8797
E,"E1,11",,"",,,8798
E,"E1,11",,"",,,8799
E,"E1,11",,"",,,8800
E,"E1,11",,"",,,8801
E,"E1,11",,"",,,8802
E,"E1,11",,"",,,8803
E,"E1,11",,"",,,8804
E,"E1,11",,"",,,8805
E,"E1,12",4196874,FLEX GARRAPIÑADA DE MANI X 70  PALMESANO 2023,"596,8",04/09/2024,8806
E,"E1,12",,"",,,8807
E,"E1,12",,"",,,8808
E,"E1,12",,"",,,8809
E,"E1,12",,"",,,8810
E,"E1,12",,"",,,8811
E,"E1,12",,"",,,8812
E,"E1,12",,"",,,8813
E,"E1,12",,"",,,8814
E,"E1,12",,"",,,8815
E,"E1,12",,"",,,8816
E,"E1,12",,"",,,8817
E,"E1,12",,"",,,8818
E,"E1,12",,"",,,8819
E,"E1,12",,"",,,8820
E,"E1,12",,"",,,8821
E,"E1,12",,"",,,8822
E,"E1,12",,"",,,8823
E,"E1,13",4400246,FLEX BOPP 17-17 OB RELL  BCHE25G-NUEVO,"93,1",29/05/2024,8824
E,"E1,13",4196736,FLEX TURRON PALMESANO 25G  MATE17-NUEVO,"239,8",02/07/2024,8825
E,"E1,13",4400246,FLEX BOPP 17-17 OB RELL  BCHE25G-NUEVO,"19,6",02/07/2024,8826
E,"E1,13",4196860,FLEX TURRON MANI 80G PALMES 2022 REEMP4196851,"17,1",01/08/2024,8827
